path,country,expected_binary,predicted_binary,binary_confidence,binary_correct,expected_fraud_type,predicted_fraud_type,fraud_confidence,fraud_correct
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0055213.png,WV,Fake,Fake,0.6896674633026123,True,Face Morphing,Face Morphing,0.9704806804656982,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0367385.png,AZ,Fake,Fake,0.5184311270713806,True,Face Morphing,Face Morphing,0.9816083312034607,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0536700.png,WV,Fake,Fake,0.9840737581253052,True,Face Replacement,Face Replacement,0.9796889424324036,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0416050.png,AZ,Fake,Fake,0.8233118057250977,True,Face Replacement,Face Replacement,0.954407811164856,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0661090_0511255_0395293.png,WV,Real,Real,0.658565878868103,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0311351.png,WV,Fake,Fake,0.9519680142402649,True,Face Replacement,Face Replacement,0.9736905694007874,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0090910.png,DC,Fake,Real,0.8301262855529785,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0771121.png,WV,Fake,Fake,0.8324798345565796,True,Face Replacement,Face Replacement,0.9326125383377075,True
datasets/idnet/AZ/positive/generated.photos_v3_0048075.png,AZ,Real,Real,0.7527763247489929,True,N/A,N/A,,
datasets/idnet/WV/WV/positive/generated.photos_v3_0050118.png,WV,Real,Real,0.5664544701576233,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0758489.png,WV,Fake,Fake,0.9811935424804688,True,Face Replacement,Face Replacement,0.9701715707778931,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0874479.png,WV,Fake,Real,0.6638085246086121,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0337358.png,WV,Fake,Real,0.5020806193351746,False,Face Replacement,N/A,,False
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0236466.png,DC,Fake,Fake,0.7450906038284302,True,Face Morphing,Face Morphing,0.9951385259628296,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0794902_0122779_0741990.png,DC,Fake,Fake,0.5086883306503296,True,Face Morphing,Face Morphing,0.5142037868499756,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0672957.png,WV,Real,Real,0.5882489085197449,True,N/A,N/A,,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0946782.png,AZ,Fake,Fake,0.7374137043952942,True,Face Morphing,Face Morphing,0.9826541543006897,True
datasets/idnet/AZ/positive/generated.photos_v3_0280544.png,AZ,Real,Real,0.5587009787559509,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0317488.png,DC,Fake,Fake,0.565173864364624,True,Face Morphing,Face Morphing,0.9775411486625671,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0707567.png,WV,Fake,Real,0.6616310477256775,False,Face Morphing,N/A,,False
datasets/idnet/AZ/positive/generated.photos_v3_0474134.png,AZ,Real,Real,0.5328163504600525,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0160894.png,AZ,Real,Real,0.613476037979126,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0503852.png,DC,Fake,Fake,0.9174667596817017,True,Face Replacement,Face Replacement,0.9890417456626892,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0145511.png,WV,Fake,Fake,0.981389582157135,True,Face Replacement,Face Replacement,0.9873334169387817,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0912475.png,DC,Fake,Fake,0.9735656976699829,True,Face Replacement,Face Replacement,0.9858976602554321,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0448006_0697613_0073678.png,WV,Fake,Fake,0.8441165089607239,True,Face Replacement,Face Replacement,0.9348412156105042,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0376918.png,WV,Real,Real,0.801044762134552,True,N/A,N/A,,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0255162.png,AZ,Fake,Fake,0.6463245749473572,True,Face Morphing,Face Morphing,0.9840272665023804,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0353966.png,WV,Fake,Fake,0.5891546607017517,True,Face Morphing,Face Replacement,0.5236943364143372,False
datasets/idnet/WV/WV/positive/generated.photos_v3_0509288.png,WV,Real,Fake,0.5158828496932983,False,N/A,Face Morphing,0.9713444113731384,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0982004_0555149_0859680.png,DC,Fake,Real,0.5982479453086853,False,Face Replacement,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0025691.png,AZ,Fake,Fake,0.6246335506439209,True,Face Replacement,Face Replacement,0.8911271691322327,True
datasets/idnet/AZ/positive/generated.photos_v3_0413135_0479926_0953518.png,AZ,Real,Real,0.6380705833435059,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0288886.png,AZ,Real,Fake,0.5952821969985962,False,N/A,Face Morphing,0.9582187533378601,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0705733.png,DC,Fake,Real,0.5916590690612793,False,Face Morphing,N/A,,False
datasets/idnet/DC/positive/generated.photos_v3_0964562.png,DC,Real,Fake,0.5151993036270142,False,N/A,Face Morphing,0.9825117588043213,
datasets/idnet/DC/positive/generated.photos_v3_0123710.png,DC,Real,Real,0.6885212063789368,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0408228.png,AZ,Real,Real,0.6339436769485474,True,N/A,N/A,,
datasets/idnet/DC/positive/generated.photos_v3_0684420.png,DC,Real,Real,0.7108481526374817,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0843899.png,DC,Fake,Fake,0.9470204710960388,True,Face Replacement,Face Replacement,0.9605540633201599,True
datasets/idnet/AZ/positive/generated.photos_v3_0175136.png,AZ,Real,Real,0.6895344257354736,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0120775_0397782_0916102.png,DC,Fake,Fake,0.5063439011573792,True,Face Morphing,Face Morphing,0.9607248306274414,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0228838.png,AZ,Fake,Real,0.6296064257621765,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/positive/generated.photos_v3_0983816.png,WV,Real,Real,0.5546955466270447,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0351089.png,WV,Fake,Fake,0.6867603063583374,True,Face Morphing,Face Morphing,0.98854660987854,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0734148.png,DC,Fake,Fake,0.6651291847229004,True,Face Replacement,Face Replacement,0.9542243480682373,True
datasets/idnet/DC/positive/generated.photos_v3_0964612.png,DC,Real,Real,0.5750857591629028,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0586610.png,AZ,Fake,Real,0.5647342801094055,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0309049.png,WV,Fake,Fake,0.6494455933570862,True,Face Morphing,Face Morphing,0.9640978574752808,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0939491.png,WV,Real,Real,0.5570908784866333,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0811757.png,WV,Fake,Real,0.6011371612548828,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0179179.png,AZ,Fake,Fake,0.6597924828529358,True,Face Morphing,Face Morphing,0.9529444575309753,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0578419.png,WV,Real,Real,0.7496645450592041,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0661090_0511255_0395293.png,WV,Fake,Real,0.6938965916633606,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0838335.png,WV,Fake,Real,0.5656574964523315,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0575228_0634940_0821130.png,WV,Fake,Real,0.6082747578620911,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0261102.png,AZ,Fake,Fake,0.630485475063324,True,Face Morphing,Face Morphing,0.9818270802497864,True
datasets/idnet/AZ/positive/generated.photos_v3_0078378.png,AZ,Real,Real,0.5073277950286865,True,N/A,N/A,,
datasets/idnet/WV/WV/positive/generated.photos_v3_0423216.png,WV,Real,Fake,0.6227171421051025,False,N/A,Face Morphing,0.9198387861251831,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0934715.png,AZ,Fake,Fake,0.6562790870666504,True,Face Replacement,Face Replacement,0.9480538368225098,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0501711_0039192_0816696.png,WV,Real,Real,0.6345679759979248,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0990057_0853581_0847512.png,AZ,Fake,Fake,0.9874457120895386,True,Face Replacement,Face Replacement,0.9848532676696777,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0648317.png,DC,Fake,Real,0.5048533082008362,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0342681.png,DC,Fake,Fake,0.9945183396339417,True,Face Replacement,Face Replacement,0.9918795228004456,True
datasets/idnet/AZ/positive/generated.photos_v3_0376918.png,AZ,Real,Real,0.593045175075531,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0063694.png,AZ,Real,Real,0.7878003716468811,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0888853.png,WV,Fake,Fake,0.8820376992225647,True,Face Replacement,Face Replacement,0.9698436260223389,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0673804.png,DC,Fake,Fake,0.9919914603233337,True,Face Replacement,Face Replacement,0.9908384680747986,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0181618.png,AZ,Fake,Real,0.561042308807373,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0808166.png,WV,Fake,Real,0.6082538366317749,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0242766.png,WV,Fake,Fake,0.5675579309463501,True,Face Morphing,Face Morphing,0.9496712684631348,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0857397_0732810_0895385.png,DC,Fake,Fake,0.968890368938446,True,Face Replacement,Face Replacement,0.9862008690834045,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0742347.png,AZ,Fake,Real,0.552018940448761,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0108425.png,DC,Fake,Fake,0.9925610423088074,True,Face Replacement,Face Replacement,0.9940416216850281,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0073835.png,DC,Fake,Fake,0.6972362995147705,True,Face Morphing,Face Morphing,0.9895381927490234,True
datasets/idnet/AZ/positive/generated.photos_v3_0345010.png,AZ,Real,Real,0.5865495800971985,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0568857.png,WV,Fake,Fake,0.9600887298583984,True,Face Replacement,Face Replacement,0.979789137840271,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0984806.png,DC,Fake,Fake,0.630865752696991,True,Face Morphing,Face Morphing,0.9691606760025024,True
datasets/idnet/DC/positive/generated.photos_v3_0904831.png,DC,Real,Fake,0.5303397178649902,False,N/A,Face Replacement,0.9025897979736328,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0047136.png,AZ,Fake,Fake,0.5861649513244629,True,Face Morphing,Face Morphing,0.9574974179267883,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0448587.png,AZ,Fake,Real,0.6597642302513123,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0231441.png,WV,Fake,Fake,0.5050360560417175,True,Face Morphing,Face Morphing,0.9914455413818359,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0791094.png,WV,Fake,Fake,0.6777238845825195,True,Face Replacement,Face Replacement,0.8631553649902344,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0579019_0322345_0761215.png,WV,Fake,Fake,0.7310258150100708,True,Face Replacement,Face Replacement,0.9307621121406555,True
datasets/idnet/AZ/positive/generated.photos_v3_0507641.png,AZ,Real,Real,0.514512300491333,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0291776.png,AZ,Fake,Fake,0.884371280670166,True,Face Replacement,Face Replacement,0.9761491417884827,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0448006_0697613_0804089.png,AZ,Fake,Fake,0.992621660232544,True,Face Replacement,Face Replacement,0.995319664478302,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0450701.png,WV,Fake,Fake,0.9628897905349731,True,Face Replacement,Face Replacement,0.9833327531814575,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0072572_0465277_0798746.png,DC,Fake,Fake,0.9967067837715149,True,Face Replacement,Face Replacement,0.9844158291816711,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0476678.png,WV,Real,Real,0.6158723831176758,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0176775.png,DC,Fake,Fake,0.6598706245422363,True,Face Morphing,Face Morphing,0.9310683012008667,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0976038.png,AZ,Fake,Fake,0.6188100576400757,True,Face Morphing,Face Morphing,0.9488440752029419,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0247817.png,WV,Fake,Real,0.5294854044914246,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0799534_0190681_0798054.png,WV,Fake,Fake,0.9674003720283508,True,Face Replacement,Face Replacement,0.9699209928512573,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0058235.png,WV,Fake,Fake,0.78389972448349,True,Face Replacement,Face Replacement,0.9541098475456238,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0730242.png,WV,Fake,Fake,0.6664220690727234,True,Face Morphing,Face Replacement,0.6096639037132263,False
datasets/idnet/DC/positive/generated.photos_v3_0794902_0122779_0221283.png,DC,Real,Real,0.660068690776825,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0820228.png,AZ,Fake,Fake,0.9725486040115356,True,Face Replacement,Face Replacement,0.9915766716003418,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0137100.png,AZ,Fake,Real,0.6235868334770203,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0178530.png,WV,Fake,Fake,0.9184436798095703,True,Face Replacement,Face Replacement,0.9836260676383972,True
datasets/idnet/AZ/positive/generated.photos_v3_0764138.png,AZ,Real,Real,0.6428296566009521,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0476280.png,WV,Fake,Fake,0.9783400893211365,True,Face Replacement,Face Replacement,0.984517514705658,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0785980.png,AZ,Fake,Fake,0.9925550818443298,True,Face Replacement,Face Replacement,0.9705561399459839,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0621018.png,WV,Fake,Fake,0.57008957862854,True,Face Morphing,Face Morphing,0.9857028126716614,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0923799.png,WV,Real,Fake,0.5651873350143433,False,N/A,Face Morphing,0.7124197483062744,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0429675.png,DC,Fake,Fake,0.6931350231170654,True,Face Morphing,Face Morphing,0.9891021251678467,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0598085.png,DC,Fake,Real,0.6295388340950012,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0960552_0499913_0005930.png,WV,Fake,Fake,0.9404275417327881,True,Face Replacement,Face Replacement,0.9792062044143677,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0080023.png,DC,Fake,Fake,0.9687231779098511,True,Face Replacement,Face Replacement,0.9862955212593079,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0816855.png,DC,Fake,Fake,0.9109874963760376,True,Face Replacement,Face Replacement,0.981764018535614,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0644461.png,DC,Fake,Real,0.6756600737571716,False,Face Morphing,N/A,,False
datasets/idnet/AZ/positive/generated.photos_v3_0433866.png,AZ,Real,Real,0.6604544520378113,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0502845.png,AZ,Real,Real,0.7240158319473267,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0525534.png,WV,Fake,Real,0.5432523488998413,False,Face Morphing,N/A,,False
datasets/idnet/AZ/positive/generated.photos_v3_0130773.png,AZ,Real,Real,0.7764124274253845,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0252507.png,AZ,Fake,Fake,0.9868437647819519,True,Face Replacement,Face Replacement,0.9826887845993042,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0304844.png,AZ,Fake,Fake,0.667410135269165,True,Face Morphing,Face Morphing,0.9774141311645508,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0618538.png,DC,Fake,Fake,0.710040807723999,True,Face Morphing,Face Morphing,0.9680024981498718,True
datasets/idnet/AZ/positive/generated.photos_v3_0252031.png,AZ,Real,Real,0.790177047252655,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0051859.png,WV,Fake,Real,0.6336467862129211,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0404124_0848908_0162426.png,WV,Fake,Fake,0.6982315182685852,True,Face Replacement,Face Replacement,0.9141775369644165,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0306585.png,WV,Fake,Real,0.5899481773376465,False,Face Morphing,N/A,,False
datasets/idnet/DC/positive/generated.photos_v3_0880471.png,DC,Real,Real,0.5713474154472351,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0013753.png,AZ,Fake,Fake,0.9040906429290771,True,Face Replacement,Face Replacement,0.9778237342834473,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0168904.png,WV,Fake,Fake,0.5857458114624023,True,Face Morphing,Face Morphing,0.944739043712616,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0058749_0041322_0638058.png,AZ,Fake,Real,0.6649003624916077,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/positive/generated.photos_v3_0418866.png,WV,Real,Real,0.7183992862701416,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0870564.png,WV,Fake,Fake,0.9579212069511414,True,Face Replacement,Face Replacement,0.9835200905799866,True
datasets/idnet/DC/positive/generated.photos_v3_0808166.png,DC,Real,Fake,0.5781795382499695,False,N/A,Face Morphing,0.9381257891654968,
datasets/idnet/WV/WV/positive/generated.photos_v3_0330740.png,WV,Real,Fake,0.5814081430435181,False,N/A,Face Replacement,0.5136537551879883,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0442129.png,DC,Fake,Fake,0.9866494536399841,True,Face Replacement,Face Replacement,0.9936783909797668,True
datasets/idnet/AZ/positive/generated.photos_v3_0420429.png,AZ,Real,Real,0.5357099771499634,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0617171_0792508_0307833.png,AZ,Real,Real,0.80965256690979,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0021726_0081156_0555596.png,AZ,Real,Real,0.7300110459327698,True,N/A,N/A,,
datasets/idnet/DC/positive/generated.photos_v3_0716471.png,DC,Real,Real,0.6880173087120056,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0681984.png,AZ,Fake,Fake,0.7163878083229065,True,Face Replacement,Face Replacement,0.9020955562591553,True
datasets/idnet/AZ/positive/generated.photos_v3_0961071.png,AZ,Real,Real,0.6933967471122742,True,N/A,N/A,,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0210373.png,AZ,Fake,Fake,0.5169672966003418,True,Face Morphing,Face Morphing,0.5212826728820801,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0627505.png,DC,Fake,Fake,0.9878964424133301,True,Face Replacement,Face Replacement,0.9952934384346008,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0756059.png,AZ,Fake,Fake,0.9808563590049744,True,Face Replacement,Face Replacement,0.9881404638290405,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0164307.png,WV,Fake,Fake,0.9567609429359436,True,Face Replacement,Face Replacement,0.9843822121620178,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0033986.png,DC,Fake,Fake,0.5639649033546448,True,Face Morphing,Face Morphing,0.9756985306739807,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0364532.png,AZ,Fake,Fake,0.9674940705299377,True,Face Replacement,Face Replacement,0.9689026474952698,True
datasets/idnet/DC/positive/generated.photos_v3_0260860_0054362_0218172.png,DC,Real,Real,0.6621028184890747,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0457469.png,DC,Fake,Fake,0.9855701923370361,True,Face Replacement,Face Replacement,0.9911933541297913,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0875270.png,DC,Fake,Fake,0.8773980736732483,True,Face Replacement,Face Replacement,0.9436717629432678,True
datasets/idnet/DC/positive/generated.photos_v3_0104013.png,DC,Real,Real,0.696002185344696,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0894243.png,DC,Fake,Fake,0.9643192291259766,True,Face Replacement,Face Replacement,0.9869863390922546,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0064269.png,WV,Fake,Real,0.5708920359611511,False,Face Replacement,N/A,,False
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0265110.png,DC,Fake,Fake,0.6897590160369873,True,Face Replacement,Face Replacement,0.8154566884040833,True
datasets/idnet/AZ/positive/generated.photos_v3_0357477_0277134_0304862.png,AZ,Real,Real,0.7247779965400696,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0509410.png,DC,Fake,Fake,0.9792786836624146,True,Face Replacement,Face Replacement,0.9862126111984253,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0510473.png,WV,Fake,Fake,0.9804815649986267,True,Face Replacement,Face Replacement,0.9790188074111938,True
datasets/idnet/DC/positive/generated.photos_v3_0399189.png,DC,Real,Fake,0.5133501887321472,False,N/A,Face Morphing,0.9687721729278564,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0491024.png,WV,Fake,Fake,0.9393573999404907,True,Face Replacement,Face Replacement,0.9752995371818542,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0037530.png,WV,Real,Real,0.5310013294219971,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0856472.png,WV,Fake,Fake,0.9938283562660217,True,Face Replacement,Face Replacement,0.9885668754577637,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0878873.png,AZ,Fake,Fake,0.5399584174156189,True,Face Replacement,Face Replacement,0.5615605115890503,True
datasets/idnet/AZ/positive/generated.photos_v3_0902701.png,AZ,Real,Fake,0.7219604849815369,False,N/A,Face Replacement,0.5941177010536194,
datasets/idnet/AZ/positive/generated.photos_v3_0117357.png,AZ,Real,Real,0.605302095413208,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0571146.png,AZ,Real,Real,0.7329663634300232,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0299893.png,WV,Fake,Fake,0.5655579566955566,True,Face Morphing,Face Morphing,0.973171055316925,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0785620.png,AZ,Fake,Fake,0.9948765635490417,True,Face Replacement,Face Replacement,0.9786790013313293,True
datasets/idnet/AZ/positive/generated.photos_v3_0563158.png,AZ,Real,Fake,0.6054480671882629,False,N/A,Face Morphing,0.9774711728096008,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0437872.png,WV,Fake,Real,0.6193480491638184,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0597386_0055079_0374134.png,AZ,Fake,Real,0.7270303964614868,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0632504.png,AZ,Fake,Fake,0.6197634339332581,True,Face Morphing,Face Morphing,0.9606572389602661,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0730264.png,AZ,Fake,Fake,0.8178934454917908,True,Face Replacement,Face Replacement,0.9317943453788757,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0859480.png,WV,Real,Fake,0.6209570169448853,False,N/A,Face Morphing,0.9413324594497681,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0495469.png,DC,Fake,Fake,0.9920178651809692,True,Face Replacement,Face Replacement,0.9927023649215698,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0090431.png,DC,Fake,Real,0.6885817050933838,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0753275_0712206_0797001.png,AZ,Fake,Fake,0.989008367061615,True,Face Replacement,Face Replacement,0.9707401990890503,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0375495.png,AZ,Fake,Real,0.5989782810211182,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0563158.png,WV,Fake,Real,0.5110580921173096,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0078272.png,AZ,Fake,Fake,0.6728741526603699,True,Face Replacement,Face Replacement,0.861918032169342,True
datasets/idnet/AZ/positive/generated.photos_v3_0405371_0041424_0189592.png,AZ,Real,Real,0.6628919839859009,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0493762.png,DC,Fake,Fake,0.8617822527885437,True,Face Replacement,Face Replacement,0.9378354549407959,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0644307.png,DC,Fake,Fake,0.5973632335662842,True,Face Replacement,Face Replacement,0.6735254526138306,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0902164.png,AZ,Fake,Real,0.5414453744888306,False,Face Morphing,N/A,,False
